env,family,param,planner,K,seed,success,search_time,total_time,path_length,waypoints,nodes,iterations,error
clutter_n030.yaml,clutter,30.0,rrt,5,24,1,0.2039,0.2045,373.523,39,47,51,
clutter_n030.yaml,clutter,30.0,rrt,5,25,1,0.6449,0.6455,536.016,55,131,73,
clutter_n030.yaml,clutter,30.0,rrt,5,26,1,0.0935,0.094,257.212,27,27,3,
clutter_n030.yaml,clutter,30.0,rrt,5,27,1,0.0819,0.0823,280.0,29,29,9,
clutter_n030.yaml,clutter,30.0,rrt,5,28,1,0.1276,0.128,309.141,32,40,18,
clutter_n030.yaml,clutter,30.0,rrt,5,29,1,0.0819,0.0823,260.0,27,27,4,
clutter_n030.yaml,clutter,30.0,rrt-connect,5,0,1,0.071,0.0714,254.629,27,28,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,5,1,1,0.0788,0.0792,253.774,27,28,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,5,2,1,0.0665,0.0668,253.241,27,28,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,5,3,1,0.0728,0.0732,253.564,27,28,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,5,4,1,0.0595,0.0597,252.481,27,28,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,5,5,1,0.08,0.0802,254.562,27,28,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,5,6,1,0.0652,0.0654,253.113,27,28,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,5,7,1,0.0891,0.0896,252.208,27,28,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,5,8,1,0.1033,0.1038,254.187,27,28,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,5,9,1,0.1053,0.1057,254.006,27,28,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,5,10,1,0.1078,0.1083,253.741,27,28,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,5,11,1,0.0952,0.0957,253.68,27,28,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,5,12,1,0.0819,0.0823,254.864,27,28,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,5,13,1,0.0693,0.0695,253.433,27,28,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,5,14,1,0.0702,0.0707,253.636,27,28,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,5,15,1,0.0864,0.0868,254.077,27,28,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,5,16,1,0.0919,0.0922,274.617,29,31,3,
clutter_n030.yaml,clutter,30.0,rrt-connect,5,17,1,0.0744,0.0746,252.96,27,28,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,5,18,1,0.0669,0.0671,252.806,27,28,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,5,19,1,0.0661,0.0663,253.248,27,28,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,5,20,1,0.0719,0.0721,254.794,27,28,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,5,21,1,0.061,0.0611,253.205,27,28,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,5,22,1,0.0776,0.0777,265.544,28,32,2,
clutter_n030.yaml,clutter,30.0,rrt-connect,5,23,1,0.0728,0.0731,252.59,27,28,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,5,24,1,0.0706,0.071,254.236,27,28,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,5,25,1,0.0725,0.0727,265.313,28,29,2,
clutter_n030.yaml,clutter,30.0,rrt-connect,5,26,1,0.0824,0.0826,254.721,27,28,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,5,27,1,0.098,0.0986,254.582,27,28,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,5,28,1,0.1119,0.1123,264.32,28,30,2,
clutter_n030.yaml,clutter,30.0,rrt-connect,5,29,1,0.1051,0.1057,264.819,28,31,2,
clutter_n040.yaml,clutter,40.0,rrt,5,0,1,1.5819,1.5828,665.959,68,313,1372,
clutter_n040.yaml,clutter,40.0,rrt,5,1,1,2.4017,2.4025,641.309,66,507,1458,
clutter_n040.yaml,clutter,40.0,rrt,5,2,1,0.5604,0.5608,477.012,49,101,385,
clutter_n040.yaml,clutter,40.0,rrt,5,3,1,0.2578,0.2582,334.819,35,56,308,
clutter_n040.yaml,clutter,40.0,rrt,5,4,1,6.1387,6.1391,734.88,76,1220,2424,
clutter_n040.yaml,clutter,40.0,rrt,5,5,1,3.8049,3.8052,627.233,64,687,1959,
clutter_n040.yaml,clutter,40.0,rrt,5,6,1,0.5838,0.5845,548.964,56,135,408,
clutter_n040.yaml,clutter,40.0,rrt,5,7,1,0.9161,0.9166,437.766,45,175,820,
clutter_n040.yaml,clutter,40.0,rrt,5,8,1,2.4496,2.4503,919.678,95,472,1346,
clutter_n040.yaml,clutter,40.0,rrt,5,9,1,3.5366,3.5371,540.926,56,725,1941,
clutter_n040.yaml,clutter,40.0,rrt,5,10,1,1.4599,1.4602,530.0,54,258,1099,
clutter_n040.yaml,clutter,40.0,rrt,5,11,1,1.1361,1.1364,629.888,64,209,516,
clutter_n040.yaml,clutter,40.0,rrt,5,12,1,0.414,0.4145,546.656,56,87,180,
clutter_n040.yaml,clutter,40.0,rrt,5,13,1,1.0558,1.0564,701.167,72,205,463,
clutter_n040.yaml,clutter,40.0,rrt,5,14,1,0.3208,0.3211,470.0,48,72,190,
clutter_n040.yaml,clutter,40.0,rrt,5,15,1,0.6521,0.6525,473.337,49,111,693,
clutter_n040.yaml,clutter,40.0,rrt,5,16,1,0.4785,0.479,510.0,52,90,309,
clutter_n040.yaml,clutter,40.0,rrt,5,17,1,1.7557,1.7565,904.528,92,362,1443,
clutter_n040.yaml,clutter,40.0,rrt,5,18,1,1.6468,1.6474,729.195,74,348,882,
clutter_n040.yaml,clutter,40.0,rrt,5,19,1,0.621,0.6214,570.0,58,127,434,
clutter_n040.yaml,clutter,40.0,rrt,5,20,1,0.4834,0.4836,446.802,46,106,348,
clutter_n040.yaml,clutter,40.0,rrt,5,21,1,0.3646,0.3648,350.0,36,86,215,
clutter_n040.yaml,clutter,40.0,rrt,5,22,1,0.7608,0.7612,569.952,59,155,398,
clutter_n040.yaml,clutter,40.0,rrt,5,23,1,3.7194,3.7199,679.837,69,743,2023,
clutter_n040.yaml,clutter,40.0,rrt,5,24,1,0.2915,0.2919,452.611,47,54,81,
clutter_n040.yaml,clutter,40.0,rrt,5,25,1,10.6137,10.614,895.911,92,2244,4370,
clutter_n040.yaml,clutter,40.0,rrt,5,26,1,1.2273,1.2278,463.549,48,253,591,
clutter_n040.yaml,clutter,40.0,rrt,5,27,1,0.5714,0.5719,583.025,60,139,420,
clutter_n040.yaml,clutter,40.0,rrt,5,28,1,6.6643,6.6648,643.715,66,1299,2545,
clutter_n040.yaml,clutter,40.0,rrt,5,29,1,4.51,4.5106,712.912,73,926,2372,
clutter_n040.yaml,clutter,40.0,rrt-connect,5,0,1,0.7602,0.7608,700.041,72,132,714,
clutter_n040.yaml,clutter,40.0,rrt-connect,5,1,1,0.6226,0.6232,658.298,67,142,615,
clutter_n040.yaml,clutter,40.0,rrt-connect,5,2,1,0.4251,0.4259,476.057,49,98,415,
clutter_n040.yaml,clutter,40.0,rrt-connect,5,3,1,0.5851,0.5855,511.962,53,109,538,
clutter_n040.yaml,clutter,40.0,rrt-connect,5,4,1,1.2033,1.2037,739.755,75,251,866,
clutter_n040.yaml,clutter,40.0,rrt-connect,5,5,1,0.8288,0.8293,692.556,71,190,902,
clutter_n040.yaml,clutter,40.0,rrt-connect,5,6,1,0.692,0.6925,553.183,57,125,540,
clutter_n040.yaml,clutter,40.0,rrt-connect,5,7,1,0.589,0.5894,582.615,60,132,715,
clutter_n040.yaml,clutter,40.0,rrt-connect,5,8,1,0.7087,0.7092,637.521,65,138,611,
clutter_n040.yaml,clutter,40.0,rrt-connect,5,9,1,0.6914,0.6918,689.802,70,148,659,
clutter_n040.yaml,clutter,40.0,rrt-connect,5,10,1,0.3071,0.3075,507.526,52,75,384,
clutter_n040.yaml,clutter,40.0,rrt-connect,5,11,1,0.5325,0.5331,572.062,59,98,500,
clutter_n040.yaml,clutter,40.0,rrt-connect,5,12,1,0.5119,0.5125,513.058,53,134,434,
clutter_n040.yaml,clutter,40.0,rrt-connect,5,13,1,0.3713,0.3717,546.1,56,87,407,
clutter_n040.yaml,clutter,40.0,rrt-connect,5,14,1,0.7911,0.7915,652.42,67,148,577,
clutter_n040.yaml,clutter,40.0,rrt-connect,5,15,1,0.3278,0.3282,537.587,55,79,278,
clutter_n040.yaml,clutter,40.0,rrt-connect,5,16,1,0.2473,0.2476,483.632,50,68,158,
clutter_n040.yaml,clutter,40.0,rrt-connect,5,17,1,1.2686,1.2689,625.595,64,259,1229,
clutter_n040.yaml,clutter,40.0,rrt-connect,5,18,1,0.9171,0.9173,551.418,57,171,880,
clutter_n040.yaml,clutter,40.0,rrt-connect,5,19,1,0.5593,0.5598,669.864,68,133,591,
clutter_n040.yaml,clutter,40.0,rrt-connect,5,20,1,0.2845,0.285,491.874,51,73,187,
clutter_n040.yaml,clutter,40.0,rrt-connect,5,21,1,1.7927,1.7931,672.063,69,335,1507,
clutter_n040.yaml,clutter,40.0,rrt-connect,5,22,1,0.6599,0.6604,553.165,57,160,805,
clutter_n040.yaml,clutter,40.0,rrt-connect,5,23,1,1.0131,1.0136,606.049,62,193,703,
clutter_n040.yaml,clutter,40.0,rrt-connect,5,24,1,0.692,0.6924,637.333,65,155,680,
clutter_n040.yaml,clutter,40.0,rrt-connect,5,25,1,0.8522,0.8525,639.573,65,150,701,
clutter_n040.yaml,clutter,40.0,rrt-connect,5,26,1,0.6382,0.6388,702.032,72,146,507,
clutter_n040.yaml,clutter,40.0,rrt-connect,5,27,1,1.1344,1.1348,710.414,73,229,877,
clutter_n040.yaml,clutter,40.0,rrt-connect,5,28,1,0.7213,0.7219,670.837,69,142,822,
clutter_n040.yaml,clutter,40.0,rrt-connect,5,29,1,0.9492,0.95,626.7,64,213,1340,
passage_w010.yaml,passage,10.0,rrt,5,0,0,20.0021,20.0024,,,4205,14281,
passage_w010.yaml,passage,10.0,rrt,5,1,0,20.0003,20.0004,,,4154,12076,
passage_w010.yaml,passage,10.0,rrt,5,2,0,20.0002,20.0005,,,4197,14275,
passage_w010.yaml,passage,10.0,rrt,5,3,0,20.0011,20.0012,,,4041,16348,
passage_w010.yaml,passage,10.0,rrt,5,4,0,20.0007,20.0009,,,4011,11311,
passage_w010.yaml,passage,10.0,rrt,5,5,0,20.0001,20.0004,,,3968,8847,
passage_w010.yaml,passage,10.0,rrt,5,6,1,19.3701,19.3708,854.583,88,3777,12869,
passage_w010.yaml,passage,10.0,rrt,5,7,0,20.0061,20.0063,,,4250,11583,
passage_w010.yaml,passage,10.0,rrt,5,8,0,20.0054,20.0058,,,4153,17860,
passage_w010.yaml,passage,10.0,rrt,5,9,0,20.0009,20.0011,,,4137,11439,
passage_w010.yaml,passage,10.0,rrt,5,10,0,20.0047,20.0049,,,4018,12109,
passage_w010.yaml,passage,10.0,rrt,5,11,0,20.0015,20.0018,,,4026,14204,
passage_w010.yaml,passage,10.0,rrt,5,12,0,20.0009,20.0011,,,4028,11294,
passage_w010.yaml,passage,10.0,rrt,5,13,0,20.0009,20.001,,,4093,15635,
passage_w010.yaml,passage,10.0,rrt,5,14,0,20.0012,20.0014,,,4228,15990,
passage_w010.yaml,passage,10.0,rrt,5,15,0,20.0032,20.0033,,,3972,14060,
passage_w010.yaml,passage,10.0,rrt,5,16,0,20.0023,20.0024,,,4155,13704,
passage_w010.yaml,passage,10.0,rrt,5,17,0,20.0009,20.0011,,,4124,14202,
passage_w010.yaml,passage,10.0,rrt,5,18,0,20.0006,20.0007,,,3906,22546,
passage_w010.yaml,passage,10.0,rrt,5,19,0,20.0025,20.0026,,,4129,12701,
passage_w010.yaml,passage,10.0,rrt,5,20,0,20.0043,20.0045,,,4085,13487,
passage_w010.yaml,passage,10.0,rrt,5,21,0,20.0018,20.0019,,,4267,19891,
passage_w010.yaml,passage,10.0,rrt,5,22,0,20.0,20.0003,,,7294,26926,
passage_w010.yaml,passage,10.0,rrt,5,23,1,19.3364,19.3368,947.496,96,7311,23430,
passage_w010.yaml,passage,10.0,rrt,5,24,1,7.9088,7.9092,1189.064,121,3314,10463,
passage_w010.yaml,passage,10.0,rrt,5,25,0,20.0002,20.0004,,,7776,21247,
passage_w010.yaml,passage,10.0,rrt,5,26,0,20.0,20.0001,,,8052,22005,
passage_w010.yaml,passage,10.0,rrt,5,27,0,20.0,20.0001,,,7742,28041,
passage_w010.yaml,passage,10.0,rrt,5,28,1,14.1483,14.1487,1141.882,117,5741,13231,
passage_w010.yaml,passage,10.0,rrt,5,29,0,20.0024,20.0025,,,7552,21020,
passage_w010.yaml,passage,10.0,rrt-connect,5,0,1,0.5336,0.5339,611.76,63,260,820,
passage_w010.yaml,passage,10.0,rrt-connect,5,1,1,0.7819,0.7822,704.623,72,371,1002,
passage_w010.yaml,passage,10.0,rrt-connect,5,2,1,1.0864,1.0867,740.059,76,522,1363,
passage_w010.yaml,passage,10.0,rrt-connect,5,3,1,3.5034,3.5038,809.792,82,1621,4604,
passage_w010.yaml,passage,10.0,rrt-connect,5,4,1,2.0897,2.0902,811.764,83,971,3492,
passage_w010.yaml,passage,10.0,rrt-connect,5,5,1,3.5084,3.5087,860.303,88,1617,4822,
passage_w010.yaml,passage,10.0,rrt-connect,5,6,1,12.773,12.7738,809.317,82,4213,12317,
passage_w010.yaml,passage,10.0,rrt-connect,5,7,1,0.5747,0.5753,538.879,55,113,285,
passage_w010.yaml,passage,10.0,rrt-connect,5,8,1,1.8893,1.8897,592.023,61,418,1251,
passage_w010.yaml,passage,10.0,rrt-connect,5,9,1,0.5786,0.5789,591.639,61,148,465,
passage_w010.yaml,passage,10.0,rrt-connect,5,10,1,3.7908,3.7911,701.086,72,870,2445,
passage_w010.yaml,passage,10.0,rrt-connect,5,11,1,8.611,8.6115,854.054,87,1948,6090,
passage_w010.yaml,passage,10.0,rrt-connect,5,12,1,2.2369,2.2373,675.564,69,487,2371,
passage_w010.yaml,passage,10.0,rrt-connect,5,13,1,3.1077,3.1083,830.201,85,723,2340,
passage_w010.yaml,passage,10.0,rrt-connect,5,14,0,20.0092,20.0094,,,3969,12934,
passage_w010.yaml,passage,10.0,rrt-connect,5,15,1,0.7498,0.7504,672.926,69,157,377,
passage_w010.yaml,passage,10.0,rrt-connect,5,16,1,13.0187,13.0193,764.389,78,2751,7386,
passage_w010.yaml,passage,10.0,rrt-connect,5,17,0,20.0023,20.0025,,,4150,13073,
passage_w010.yaml,passage,10.0,rrt-connect,5,18,0,20.0027,20.0028,,,4252,13418,
passage_w010.yaml,passage,10.0,rrt-connect,5,19,1,8.4862,8.4868,837.391,85,1861,5425,
passage_w010.yaml,passage,10.0,rrt-connect,5,20,1,12.2454,12.2461,881.812,90,2468,7213,
passage_w010.yaml,passage,10.0,rrt-connect,5,21,1,12.3838,12.3842,862.466,88,2428,7780,
passage_w010.yaml,passage,10.0,rrt-connect,5,22,1,0.9036,0.904,835.233,85,212,532,
passage_w010.yaml,passage,10.0,rrt-connect,5,23,0,20.0056,20.0058,,,4343,11369,
passage_w010.yaml,passage,10.0,rrt-connect,5,24,1,16.7213,16.7223,1008.876,102,3592,12818,
passage_w010.yaml,passage,10.0,rrt-connect,5,25,1,1.5211,1.5219,752.994,77,356,1027,
passage_w010.yaml,passage,10.0,rrt-connect,5,26,1,11.7359,11.7368,1050.098,107,2540,8312,
passage_w010.yaml,passage,10.0,rrt-connect,5,27,1,9.0149,9.0155,904.514,92,2032,5002,
passage_w010.yaml,passage,10.0,rrt-connect,5,28,1,5.6197,5.6203,768.124,78,1282,3960,
passage_w010.yaml,passage,10.0,rrt-connect,5,29,1,9.0127,9.0135,877.865,89,2077,6319,
passage_w015.yaml,passage,15.0,rrt,5,0,1,3.5051,3.5057,738.606,75,810,2138,
passage_w015.yaml,passage,15.0,rrt,5,1,1,9.6212,9.622,790.982,81,2035,4301,
passage_w015.yaml,passage,15.0,rrt,5,2,0,20.0001,20.0003,,,5634,13140,
passage_w015.yaml,passage,15.0,rrt,5,3,1,14.507,14.5077,900.0,91,4149,8963,
passage_w015.yaml,passage,15.0,rrt,5,4,0,20.0004,20.0006,,,3627,9859,
passage_w015.yaml,passage,15.0,rrt,5,5,0,20.0055,20.0057,,,3520,7318,
passage_w015.yaml,passage,15.0,rrt,5,6,0,20.0001,20.0004,,,7038,15563,
passage_w015.yaml,passage,15.0,rrt,5,7,0,20.0002,20.0005,,,3642,7562,
passage_w015.yaml,passage,15.0,rrt,5,8,1,8.0858,8.0865,766.589,78,1279,3295,
passage_w015.yaml,passage,15.0,rrt,5,9,0,20.0003,20.0005,,,3058,11217,
passage_w015.yaml,passage,15.0,rrt,5,10,0,20.0011,20.0014,,,3138,6944,
passage_w015.yaml,passage,15.0,rrt,5,11,0,20.0004,20.0007,,,2981,7619,
passage_w015.yaml,passage,15.0,rrt,5,12,0,20.0007,20.0009,,,2932,6946,
passage_w015.yaml,passage,15.0,rrt,5,13,0,20.004,20.0042,,,2985,7366,
passage_w015.yaml,passage,15.0,rrt,5,14,0,20.0002,20.0004,,,3127,6843,
passage_w015.yaml,passage,15.0,rrt,5,15,1,14.4801,14.4808,780.0,79,2318,5601,
passage_w015.yaml,passage,15.0,rrt,5,16,0,20.0021,20.0024,,,3164,8837,
passage_w015.yaml,passage,15.0,rrt,5,17,1,12.064,12.0651,918.113,93,1917,4797,
passage_w015.yaml,passage,15.0,rrt,5,18,1,9.3545,9.3553,705.752,73,1450,3602,
passage_w015.yaml,passage,15.0,rrt,5,19,0,20.0004,20.0007,,,3150,7313,
passage_w015.yaml,passage,15.0,rrt,5,20,0,20.0052,20.0055,,,3089,9419,
passage_w015.yaml,passage,15.0,rrt,5,21,0,20.0082,20.0085,,,3098,6861,
passage_w015.yaml,passage,15.0,rrt,5,22,1,18.6638,18.6646,768.508,78,2922,7826,
passage_w015.yaml,passage,15.0,rrt,5,23,1,12.3511,12.3519,942.186,96,1938,3759,
passage_w015.yaml,passage,15.0,rrt,5,24,0,20.0004,20.0006,,,3066,7726,
passage_w015.yaml,passage,15.0,rrt,5,25,1,2.9068,2.9075,669.183,69,482,980,
passage_w015.yaml,passage,15.0,rrt,5,26,1,8.6968,8.6972,844.707,87,2945,6459,
passage_w015.yaml,passage,15.0,rrt,5,27,0,20.0006,20.0007,,,7532,18146,
passage_w015.yaml,passage,15.0,rrt,5,28,0,20.0005,20.0006,,,4486,11034,
passage_w015.yaml,passage,15.0,rrt,5,29,0,20.0046,20.0049,,,4282,9757,
passage_w015.yaml,passage,15.0,rrt-connect,5,0,1,1.075,1.0756,538.24,55,167,560,
passage_w015.yaml,passage,15.0,rrt-connect,5,1,1,0.9421,0.9427,608.125,62,142,327,
passage_w015.yaml,passage,15.0,rrt-connect,5,2,1,2.0488,2.0494,623.408,64,321,619,
passage_w015.yaml,passage,15.0,rrt-connect,5,3,1,2.7622,2.7629,672.664,69,455,1136,
passage_w015.yaml,passage,15.0,rrt-connect,5,4,1,0.6268,0.6274,564.861,58,108,274,
passage_w015.yaml,passage,15.0,rrt-connect,5,5,1,0.6031,0.6037,635.062,65,103,274,
passage_w015.yaml,passage,15.0,rrt-connect,5,6,1,1.0568,1.0575,730.033,75,182,342,
passage_w015.yaml,passage,15.0,rrt-connect,5,7,1,0.5299,0.5305,514.684,53,91,232,
passage_w015.yaml,passage,15.0,rrt-connect,5,8,1,0.5066,0.5072,541.626,56,88,287,
passage_w015.yaml,passage,15.0,rrt-connect,5,9,1,0.7739,0.7747,514.526,53,136,288,
passage_w015.yaml,passage,15.0,rrt-connect,5,10,1,0.854,0.8547,673.334,69,141,479,
passage_w015.yaml,passage,15.0,rrt-connect,5,11,1,0.4926,0.4932,551.872,57,88,261,
passage_w015.yaml,passage,15.0,rrt-connect,5,12,1,2.6652,2.6658,638.857,65,504,1940,
passage_w015.yaml,passage,15.0,rrt-connect,5,13,1,0.4572,0.4578,523.61,54,89,292,
passage_w015.yaml,passage,15.0,rrt-connect,5,14,1,6.9842,6.985,886.133,90,1332,3604,
passage_w015.yaml,passage,15.0,rrt-connect,5,15,1,0.5668,0.5672,574.674,59,111,236,
passage_w015.yaml,passage,15.0,rrt-connect,5,16,1,0.4153,0.416,557.519,57,90,199,
passage_w015.yaml,passage,15.0,rrt-connect,5,17,1,0.5253,0.5259,580.969,60,101,279,
passage_w015.yaml,passage,15.0,rrt-connect,5,18,1,0.7077,0.7082,642.876,66,168,395,
passage_w015.yaml,passage,15.0,rrt-connect,5,19,1,0.7651,0.7655,689.577,70,183,485,
passage_w015.yaml,passage,15.0,rrt-connect,5,20,1,0.8578,0.8582,705.697,72,199,535,
passage_w015.yaml,passage,15.0,rrt-connect,5,21,1,0.7402,0.7405,599.341,61,188,560,
passage_w015.yaml,passage,15.0,rrt-connect,5,22,1,1.1951,1.1959,676.813,69,294,598,
passage_w015.yaml,passage,15.0,rrt-connect,5,23,1,0.8427,0.8432,667.356,68,206,511,
passage_w015.yaml,passage,15.0,rrt-connect,5,24,1,0.8383,0.8386,639.888,65,219,523,
passage_w015.yaml,passage,15.0,rrt-connect,5,25,1,0.6172,0.6178,656.727,67,166,447,
passage_w015.yaml,passage,15.0,rrt-connect,5,26,1,0.451,0.4515,562.988,58,129,265,
passage_w015.yaml,passage,15.0,rrt-connect,5,27,1,1.0373,1.0378,663.836,68,246,661,
passage_w015.yaml,passage,15.0,rrt-connect,5,28,1,1.2898,1.2903,622.386,64,307,914,
passage_w015.yaml,passage,15.0,rrt-connect,5,29,1,0.4009,0.4013,538.781,55,113,268,
passage_w020.yaml,passage,20.0,rrt,5,0,1,10.56,10.5605,819.25,83,2437,6169,
passage_w020.yaml,passage,20.0,rrt,5,1,1,3.4598,3.4604,596.891,61,893,1787,
passage_w020.yaml,passage,20.0,rrt,5,2,0,20.0009,20.0011,,,4617,9312,
passage_w020.yaml,passage,20.0,rrt,5,3,0,20.0002,20.0004,,,4195,7161,
passage_w020.yaml,passage,20.0,rrt,5,4,1,12.7134,12.7136,680.836,71,2878,3993,
passage_w020.yaml,passage,20.0,rrt,5,5,1,3.4861,3.4867,704.595,72,874,1917,
passage_w020.yaml,passage,20.0,rrt,5,6,0,20.0001,20.0004,,,4430,8117,
passage_w020.yaml,passage,20.0,rrt,5,7,0,20.0054,20.0056,,,4467,7685,
passage_w020.yaml,passage,20.0,rrt,5,8,1,10.5568,10.5576,800.276,81,2355,4071,
passage_w020.yaml,passage,20.0,rrt,5,9,0,20.0001,20.0004,,,4517,9827,
passage_w020.yaml,passage,20.0,rrt,5,10,1,18.9955,18.9959,1012.495,104,4123,7365,
passage_w020.yaml,passage,20.0,rrt,5,11,1,4.4181,4.4187,737.742,75,1093,2346,
passage_w020.yaml,passage,20.0,rrt,5,12,0,20.0007,20.001,,,7200,14734,
passage_w020.yaml,passage,20.0,rrt,5,13,1,11.5844,11.5848,1132.729,115,3985,6709,
passage_w020.yaml,passage,20.0,rrt,5,14,1,2.5196,2.5199,888.437,90,1509,2153,
passage_w020.yaml,passage,20.0,rrt,5,15,1,8.8367,8.837,955.594,98,4866,8917,
passage_w020.yaml,passage,20.0,rrt,5,16,1,1.5739,1.5741,699.521,71,935,1772,
passage_w020.yaml,passage,20.0,rrt,5,17,1,5.5666,5.5669,941.135,96,3071,5087,
passage_w020.yaml,passage,20.0,rrt,5,18,1,6.2038,6.2042,1101.812,113,3379,6830,
passage_w020.yaml,passage,20.0,rrt,5,19,1,2.801,2.8013,716.396,73,1642,3772,
passage_w020.yaml,passage,20.0,rrt,5,20,1,2.8082,2.8086,738.302,76,1584,3744,
passage_w020.yaml,passage,20.0,rrt,5,21,1,1.9888,1.9891,732.985,75,1200,2508,
passage_w020.yaml,passage,20.0,rrt,5,22,1,6.3367,6.337,799.774,81,3561,5720,
passage_w020.yaml,passage,20.0,rrt,5,23,1,1.0501,1.0504,619.116,63,634,1291,
passage_w020.yaml,passage,20.0,rrt,5,24,1,8.1977,8.1979,789.929,82,4505,8571,
passage_w020.yaml,passage,20.0,rrt,5,25,1,8.3897,8.3901,1133.245,118,4374,7559,
passage_w020.yaml,passage,20.0,rrt,5,26,1,1.4733,1.4736,746.962,76,862,2107,
passage_w020.yaml,passage,20.0,rrt,5,27,1,10.1387,10.139,962.676,98,5552,8485,
passage_w020.yaml,passage,20.0,rrt,5,28,1,3.8494,3.8497,799.038,81,2210,4986,
passage_w020.yaml,passage,20.0,rrt,5,29,1,6.4616,6.4618,730.265,75,3583,5893,
passage_w020.yaml,passage,20.0,rrt-connect,5,0,1,0.2772,0.2775,599.308,61,170,471,
passage_w020.yaml,passage,20.0,rrt-connect,5,1,1,0.2002,0.2004,519.772,53,127,308,
passage_w020.yaml,passage,20.0,rrt-connect,5,2,1,0.1807,0.1809,563.019,58,117,200,
passage_w020.yaml,passage,20.0,rrt-connect,5,3,1,0.1401,0.1403,517.737,53,88,196,
passage_w020.yaml,passage,20.0,rrt-connect,5,4,1,0.3535,0.3537,683.057,70,211,456,
passage_w020.yaml,passage,20.0,rrt-connect,5,5,1,0.1307,0.131,568.969,58,81,216,
passage_w020.yaml,passage,20.0,rrt-connect,5,6,1,0.1342,0.1344,582.889,60,92,156,
passage_w020.yaml,passage,20.0,rrt-connect,5,7,1,0.1313,0.1315,531.826,55,87,206,
passage_w020.yaml,passage,20.0,rrt-connect,5,8,1,0.1239,0.1241,531.227,55,78,276,
passage_w020.yaml,passage,20.0,rrt-connect,5,9,1,0.1189,0.1191,536.12,55,78,166,
passage_w020.yaml,passage,20.0,rrt-connect,5,10,1,0.2107,0.2109,493.012,51,131,426,
passage_w020.yaml,passage,20.0,rrt-connect,5,11,1,0.137,0.1372,550.9,57,87,229,
passage_w020.yaml,passage,20.0,rrt-connect,5,12,1,0.9852,0.9854,514.107,53,595,2064,
passage_w020.yaml,passage,20.0,rrt-connect,5,13,1,0.1201,0.1203,461.428,48,77,235,
passage_w020.yaml,passage,20.0,rrt-connect,5,14,1,0.1684,0.1686,574.539,59,97,198,
passage_w020.yaml,passage,20.0,rrt-connect,5,15,1,0.1704,0.1706,535.415,55,108,228,
passage_w020.yaml,passage,20.0,rrt-connect,5,16,1,0.1732,0.1734,561.386,58,116,207,
passage_w020.yaml,passage,20.0,rrt-connect,5,17,1,0.1613,0.1616,561.953,58,101,275,
passage_w020.yaml,passage,20.0,rrt-connect,5,18,1,0.192,0.1922,626.793,64,121,229,
passage_w020.yaml,passage,20.0,rrt-connect,5,19,1,0.2426,0.2428,483.004,50,153,332,
passage_w020.yaml,passage,20.0,rrt-connect,5,20,1,0.245,0.2452,593.235,61,152,404,
passage_w020.yaml,passage,20.0,rrt-connect,5,21,1,0.1805,0.1808,551.61,57,109,381,
passage_w020.yaml,passage,20.0,rrt-connect,5,22,1,0.3081,0.3083,641.237,66,189,296,
passage_w020.yaml,passage,20.0,rrt-connect,5,23,1,0.1128,0.1131,508.57,52,74,176,
passage_w020.yaml,passage,20.0,rrt-connect,5,24,1,0.2701,0.2704,504.511,52,161,350,
passage_w020.yaml,passage,20.0,rrt-connect,5,25,1,0.1869,0.1871,598.175,61,115,296,
passage_w020.yaml,passage,20.0,rrt-connect,5,26,1,0.289,0.2893,621.795,64,184,343,
passage_w020.yaml,passage,20.0,rrt-connect,5,27,1,0.2579,0.2581,536.123,55,165,466,
passage_w020.yaml,passage,20.0,rrt-connect,5,28,1,0.2123,0.2126,593.095,61,126,361,
passage_w020.yaml,passage,20.0,rrt-connect,5,29,1,0.2241,0.2244,602.831,62,133,283,
passage_w030.yaml,passage,30.0,rrt,5,0,1,0.5075,0.5077,507.118,52,311,509,
