env,family,param,planner,K,seed,success,search_time,total_time,path_length,waypoints,nodes,iterations,error
clutter_n030.yaml,clutter,30.0,rrt-connect,2,1,1,0.0203,0.0205,169.209,18,19,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,2,2,1,0.0211,0.0212,165.192,18,19,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,2,3,1,0.0203,0.0205,168.211,18,19,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,2,4,1,0.0201,0.0203,166.571,18,19,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,2,5,1,0.0195,0.0197,166.908,18,19,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,2,6,1,0.0219,0.022,166.9,18,19,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,2,7,1,0.0198,0.0199,165.151,18,19,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,2,8,1,0.0197,0.0199,166.995,18,19,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,2,9,1,0.0202,0.0205,167.451,18,19,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,2,10,1,0.0204,0.0205,168.018,18,19,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,2,11,1,0.0197,0.0198,165.823,18,19,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,2,12,1,0.021,0.0211,168.004,18,19,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,2,13,1,0.0207,0.0208,166.267,18,19,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,2,14,1,0.0195,0.0196,167.665,18,19,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,2,15,1,0.0198,0.0199,167.514,18,19,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,2,16,1,0.0209,0.021,170.378,19,20,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,2,17,1,0.0201,0.0203,167.546,18,19,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,2,18,1,0.0207,0.0208,166.318,18,19,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,2,19,1,0.0197,0.0198,167.014,18,19,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,2,20,1,0.0206,0.0207,168.852,18,19,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,2,21,1,0.0214,0.0215,165.03,18,19,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,2,22,1,0.0205,0.0206,169.194,18,19,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,2,23,1,0.0206,0.0208,165.84,18,19,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,2,24,1,0.0199,0.0201,167.346,18,19,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,2,25,1,0.0207,0.0208,173.436,19,20,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,2,26,1,0.0205,0.0206,168.987,18,19,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,2,27,1,0.0213,0.0214,166.79,18,19,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,2,28,1,0.0197,0.0198,167.869,18,19,1,
clutter_n030.yaml,clutter,30.0,rrt-connect,2,29,1,0.0215,0.0216,168.236,18,19,1,
clutter_n040.yaml,clutter,40.0,rrt,2,0,1,0.1145,0.1148,410.0,42,72,136,
clutter_n040.yaml,clutter,40.0,rrt,2,1,1,0.0575,0.0577,267.033,28,40,63,
clutter_n040.yaml,clutter,40.0,rrt,2,2,1,0.0205,0.0207,164.554,18,18,1,
clutter_n040.yaml,clutter,40.0,rrt,2,3,1,0.0185,0.0187,164.554,18,18,1,
clutter_n040.yaml,clutter,40.0,rrt,2,4,1,0.0797,0.0799,323.204,34,55,89,
clutter_n040.yaml,clutter,40.0,rrt,2,5,1,0.0369,0.037,205.452,22,29,24,
clutter_n040.yaml,clutter,40.0,rrt,2,6,1,0.1202,0.1204,284.999,30,88,66,
clutter_n040.yaml,clutter,40.0,rrt,2,7,1,0.0802,0.0803,263.425,28,52,96,
clutter_n040.yaml,clutter,40.0,rrt,2,8,1,0.0185,0.0186,164.554,18,18,1,
clutter_n040.yaml,clutter,40.0,rrt,2,9,1,0.0396,0.0397,198.57,21,29,39,
clutter_n040.yaml,clutter,40.0,rrt,2,10,1,0.0489,0.049,216.04,23,36,60,
clutter_n040.yaml,clutter,40.0,rrt,2,11,1,0.0346,0.0347,228.252,25,26,10,
clutter_n040.yaml,clutter,40.0,rrt,2,12,1,0.0349,0.0351,204.229,22,26,22,
clutter_n040.yaml,clutter,40.0,rrt,2,13,1,0.0203,0.0205,166.267,18,18,2,
clutter_n040.yaml,clutter,40.0,rrt,2,14,1,0.2688,0.269,250.0,26,190,253,
clutter_n040.yaml,clutter,40.0,rrt,2,15,1,0.1695,0.1697,269.687,28,119,140,
clutter_n040.yaml,clutter,40.0,rrt,2,16,1,0.0653,0.0655,212.487,23,41,69,
clutter_n040.yaml,clutter,40.0,rrt,2,17,1,0.1127,0.1129,320.0,33,76,130,
clutter_n040.yaml,clutter,40.0,rrt,2,18,1,0.2866,0.2868,398.802,42,201,288,
clutter_n040.yaml,clutter,40.0,rrt,2,19,1,0.0353,0.0355,188.468,20,29,18,
clutter_n040.yaml,clutter,40.0,rrt,2,20,1,0.4346,0.4347,267.375,29,308,359,
clutter_n040.yaml,clutter,40.0,rrt,2,21,1,0.3625,0.3626,263.897,28,253,311,
clutter_n040.yaml,clutter,40.0,rrt,2,22,1,0.4514,0.4515,443.391,46,306,380,
clutter_n040.yaml,clutter,40.0,rrt,2,23,1,0.6666,0.6668,462.868,48,464,606,
clutter_n040.yaml,clutter,40.0,rrt,2,24,1,0.0337,0.0338,223.805,24,27,3,
clutter_n040.yaml,clutter,40.0,rrt,2,25,1,0.5483,0.5484,396.732,41,381,464,
clutter_n040.yaml,clutter,40.0,rrt,2,26,1,0.0203,0.0204,168.987,18,18,2,
clutter_n040.yaml,clutter,40.0,rrt,2,27,1,0.0207,0.0209,166.79,18,18,2,
clutter_n040.yaml,clutter,40.0,rrt,2,28,1,0.2974,0.2976,378.245,41,212,273,
clutter_n040.yaml,clutter,40.0,rrt,2,29,1,0.0193,0.0194,164.554,18,18,1,
clutter_n040.yaml,clutter,40.0,rrt-connect,2,0,1,0.0212,0.0213,167.673,18,19,1,
clutter_n040.yaml,clutter,40.0,rrt-connect,2,1,1,0.0331,0.0333,205.078,22,27,13,
clutter_n040.yaml,clutter,40.0,rrt-connect,2,2,1,0.0195,0.0196,165.192,18,19,1,
clutter_n040.yaml,clutter,40.0,rrt-connect,2,3,1,0.0201,0.0202,168.211,18,19,1,
clutter_n040.yaml,clutter,40.0,rrt-connect,2,4,1,0.0199,0.02,166.571,18,19,1,
clutter_n040.yaml,clutter,40.0,rrt-connect,2,5,1,0.0206,0.0208,177.98,19,20,2,
clutter_n040.yaml,clutter,40.0,rrt-connect,2,6,1,0.0199,0.02,166.9,18,19,1,
clutter_n040.yaml,clutter,40.0,rrt-connect,2,7,1,0.019,0.0191,165.151,18,19,1,
clutter_n040.yaml,clutter,40.0,rrt-connect,2,8,1,0.0809,0.081,222.053,24,53,111,
clutter_n040.yaml,clutter,40.0,rrt-connect,2,9,1,0.0246,0.0248,167.451,18,19,1,
clutter_n040.yaml,clutter,40.0,rrt-connect,2,10,1,0.0215,0.0217,168.018,18,19,1,
clutter_n040.yaml,clutter,40.0,rrt-connect,2,11,1,0.0199,0.0202,165.823,18,19,1,
clutter_n040.yaml,clutter,40.0,rrt-connect,2,12,1,0.0337,0.0338,198.257,21,29,19,
clutter_n040.yaml,clutter,40.0,rrt-connect,2,13,1,0.0195,0.0197,166.267,18,19,1,
clutter_n040.yaml,clutter,40.0,rrt-connect,2,14,1,0.0193,0.0194,167.665,18,19,1,
clutter_n040.yaml,clutter,40.0,rrt-connect,2,15,1,0.0256,0.0258,180.203,20,23,7,
clutter_n040.yaml,clutter,40.0,rrt-connect,2,16,1,0.0742,0.0743,209.568,22,53,73,
clutter_n040.yaml,clutter,40.0,rrt-connect,2,17,1,0.0198,0.02,167.546,18,19,1,
clutter_n040.yaml,clutter,40.0,rrt-connect,2,18,1,0.0219,0.022,169.668,18,19,3,
clutter_n040.yaml,clutter,40.0,rrt-connect,2,19,1,0.0242,0.0243,177.777,19,22,2,
clutter_n040.yaml,clutter,40.0,rrt-connect,2,20,1,0.06,0.0602,309.901,32,42,51,
clutter_n040.yaml,clutter,40.0,rrt-connect,2,21,1,0.0217,0.0218,165.03,18,19,1,
clutter_n040.yaml,clutter,40.0,rrt-connect,2,22,1,0.0213,0.0214,169.194,18,19,1,
clutter_n040.yaml,clutter,40.0,rrt-connect,2,23,1,0.0244,0.0246,178.791,19,21,6,
clutter_n040.yaml,clutter,40.0,rrt-connect,2,24,1,0.0201,0.0203,167.346,18,19,1,
clutter_n040.yaml,clutter,40.0,rrt-connect,2,25,1,0.0365,0.0367,211.452,23,30,32,
clutter_n040.yaml,clutter,40.0,rrt-connect,2,26,1,0.0198,0.0199,168.987,18,19,1,
clutter_n040.yaml,clutter,40.0,rrt-connect,2,27,1,0.0206,0.0207,166.79,18,19,1,
clutter_n040.yaml,clutter,40.0,rrt-connect,2,28,1,0.0201,0.0202,167.869,18,19,1,
clutter_n040.yaml,clutter,40.0,rrt-connect,2,29,1,0.0192,0.0193,168.236,18,19,1,
passage_w010.yaml,passage,10.0,rrt,2,0,1,2.0346,2.0349,517.201,56,1282,2286,
passage_w010.yaml,passage,10.0,rrt,2,1,1,2.472,2.4722,576.161,61,1546,3435,
passage_w010.yaml,passage,10.0,rrt,2,2,1,5.6665,5.6667,488.333,53,3320,8073,
passage_w010.yaml,passage,10.0,rrt,2,3,1,0.7595,0.7598,454.394,48,485,968,
passage_w010.yaml,passage,10.0,rrt,2,4,1,5.1261,5.1264,568.497,61,3206,6161,
passage_w010.yaml,passage,10.0,rrt,2,5,1,8.1155,8.1157,496.114,52,5077,9275,
passage_w010.yaml,passage,10.0,rrt,2,6,1,5.6668,5.667,637.658,67,3384,7774,
passage_w010.yaml,passage,10.0,rrt,2,7,1,0.1544,0.1546,322.794,34,114,157,
passage_w010.yaml,passage,10.0,rrt,2,8,1,3.0827,3.083,547.938,57,2093,3037,
passage_w010.yaml,passage,10.0,rrt,2,9,1,0.4285,0.4287,440.729,46,289,521,
passage_w010.yaml,passage,10.0,rrt,2,10,1,0.8203,0.8205,447.82,47,475,1392,
passage_w010.yaml,passage,10.0,rrt,2,11,1,1.5756,1.5759,533.688,56,1051,1833,
passage_w010.yaml,passage,10.0,rrt,2,12,1,1.5796,1.5798,394.469,41,921,2917,
passage_w010.yaml,passage,10.0,rrt,2,13,1,6.5038,6.5041,597.121,66,4239,6403,
passage_w010.yaml,passage,10.0,rrt,2,14,1,2.4683,2.4685,485.3,51,1495,3245,
passage_w010.yaml,passage,10.0,rrt,2,15,1,3.3291,3.3293,530.697,59,2191,3301,
passage_w010.yaml,passage,10.0,rrt,2,16,1,4.1032,4.1034,615.128,65,2603,5417,
passage_w010.yaml,passage,10.0,rrt,2,17,1,9.7054,9.7056,471.975,50,5931,12858,
passage_w010.yaml,passage,10.0,rrt,2,18,1,4.704,4.7042,539.18,55,2949,6776,
passage_w010.yaml,passage,10.0,rrt,2,19,1,2.0213,2.0215,537.59,57,1284,2274,
passage_w010.yaml,passage,10.0,rrt,2,20,1,4.9343,4.9345,569.558,60,3209,5831,
passage_w010.yaml,passage,10.0,rrt,2,21,1,8.4753,8.4755,456.324,47,4972,10933,
passage_w010.yaml,passage,10.0,rrt,2,22,1,4.5832,4.5834,523.57,55,3038,4916,
passage_w010.yaml,passage,10.0,rrt,2,23,1,1.7265,1.7267,499.136,52,1086,2185,
passage_w010.yaml,passage,10.0,rrt,2,24,1,2.4601,2.4603,474.274,49,1637,2911,
passage_w010.yaml,passage,10.0,rrt,2,25,1,0.5344,0.5346,431.476,45,374,464,
passage_w010.yaml,passage,10.0,rrt,2,26,1,0.2585,0.2587,379.889,39,176,284,
passage_w010.yaml,passage,10.0,rrt,2,27,1,3.3789,3.3791,456.898,48,1845,5896,
passage_w010.yaml,passage,10.0,rrt,2,28,1,0.8655,0.8657,550.11,58,555,1325,
passage_w010.yaml,passage,10.0,rrt,2,29,1,4.1894,4.1896,537.216,57,2405,7100,
passage_w010.yaml,passage,10.0,rrt-connect,2,0,1,2.2418,2.242,515.891,53,1309,3148,
passage_w010.yaml,passage,10.0,rrt-connect,2,1,1,1.742,1.7422,515.001,53,1059,2228,
passage_w010.yaml,passage,10.0,rrt-connect,2,2,1,0.113,0.1132,352.872,37,77,125,
passage_w010.yaml,passage,10.0,rrt-connect,2,3,1,0.5491,0.5493,532.394,55,345,672,
passage_w010.yaml,passage,10.0,rrt-connect,2,4,1,0.7954,0.7956,347.998,36,494,969,
passage_w010.yaml,passage,10.0,rrt-connect,2,5,1,4.1199,4.1201,487.616,50,2304,6061,
passage_w010.yaml,passage,10.0,rrt-connect,2,6,1,0.7941,0.7943,505.99,52,486,982,
passage_w010.yaml,passage,10.0,rrt-connect,2,7,1,3.4558,3.456,546.418,56,1905,5330,
passage_w010.yaml,passage,10.0,rrt-connect,2,8,1,0.2048,0.205,446.234,46,133,275,
passage_w010.yaml,passage,10.0,rrt-connect,2,9,1,1.3357,1.3359,547.254,56,779,2085,
passage_w010.yaml,passage,10.0,rrt-connect,2,10,1,0.6394,0.6396,466.108,48,387,888,
passage_w010.yaml,passage,10.0,rrt-connect,2,11,1,0.1349,0.1351,411.69,43,92,149,
passage_w010.yaml,passage,10.0,rrt-connect,2,12,1,2.1781,2.1784,657.192,67,1286,2747,
passage_w010.yaml,passage,10.0,rrt-connect,2,13,1,2.0628,2.063,553.474,57,1213,2510,
passage_w010.yaml,passage,10.0,rrt-connect,2,14,1,0.8582,0.8584,483.073,50,533,1112,
passage_w010.yaml,passage,10.0,rrt-connect,2,15,1,0.1377,0.1379,422.188,44,95,148,
passage_w010.yaml,passage,10.0,rrt-connect,2,16,1,0.8236,0.8238,667.217,68,505,1135,
passage_w010.yaml,passage,10.0,rrt-connect,2,17,1,2.0135,2.0137,586.962,60,1165,2756,
passage_w010.yaml,passage,10.0,rrt-connect,2,18,1,1.6034,1.6036,471.201,49,960,2069,
passage_w010.yaml,passage,10.0,rrt-connect,2,19,1,0.5405,0.5407,436.629,45,334,704,
passage_w010.yaml,passage,10.0,rrt-connect,2,20,1,0.1148,0.115,341.141,36,80,120,
passage_w010.yaml,passage,10.0,rrt-connect,2,21,1,0.4158,0.416,408.503,42,262,571,
passage_w010.yaml,passage,10.0,rrt-connect,2,22,1,1.1555,1.1557,647.156,66,698,1313,
passage_w010.yaml,passage,10.0,rrt-connect,2,23,1,0.8642,0.8647,523.051,54,507,1084,
passage_w010.yaml,passage,10.0,rrt-connect,2,24,1,0.1629,0.1633,415.029,43,110,181,
passage_w010.yaml,passage,10.0,rrt-connect,2,25,1,0.0796,0.0798,321.602,34,58,75,
passage_w010.yaml,passage,10.0,rrt-connect,2,26,1,1.5003,1.5005,554.679,57,863,2079,
passage_w010.yaml,passage,10.0,rrt-connect,2,27,1,0.2288,0.229,449.63,46,149,224,
passage_w010.yaml,passage,10.0,rrt-connect,2,28,1,0.131,0.1312,370.405,39,86,156,
passage_w010.yaml,passage,10.0,rrt-connect,2,29,1,0.11,0.1102,377.591,39,76,139,
passage_w015.yaml,passage,15.0,rrt,2,0,1,0.0439,0.0441,279.319,29,32,24,
passage_w015.yaml,passage,15.0,rrt,2,1,1,2.878,2.8782,486.182,52,1767,3704,
passage_w015.yaml,passage,15.0,rrt,2,2,1,2.0315,2.0316,380.399,39,1260,2260,
passage_w015.yaml,passage,15.0,rrt,2,3,1,2.9384,2.9386,577.41,60,1951,2879,
passage_w015.yaml,passage,15.0,rrt,2,4,1,0.51,0.5101,419.13,44,356,520,
passage_w015.yaml,passage,15.0,rrt,2,5,1,0.7,0.7002,533.485,57,456,629,
passage_w015.yaml,passage,15.0,rrt,2,6,1,1.1807,1.1808,509.622,53,817,1017,
passage_w015.yaml,passage,15.0,rrt,2,7,1,2.1772,2.1774,538.214,57,1330,2677,
passage_w015.yaml,passage,15.0,rrt,2,8,1,1.6045,1.6048,468.568,49,1087,1431,
passage_w015.yaml,passage,15.0,rrt,2,9,1,0.0807,0.0808,309.505,32,59,79,
passage_w015.yaml,passage,15.0,rrt,2,10,1,1.0533,1.0535,461.133,49,657,1392,
passage_w015.yaml,passage,15.0,rrt,2,11,1,0.2652,0.2654,350.0,36,176,322,
passage_w015.yaml,passage,15.0,rrt,2,12,1,1.9385,1.9388,567.746,60,1287,2225,
passage_w015.yaml,passage,15.0,rrt,2,13,1,0.1242,0.1243,295.7,31,89,102,
passage_w015.yaml,passage,15.0,rrt,2,14,1,0.5584,0.5586,453.494,47,349,703,
passage_w015.yaml,passage,15.0,rrt,2,15,1,0.4775,0.4777,296.121,31,320,606,
passage_w015.yaml,passage,15.0,rrt,2,16,1,2.5964,2.5966,564.0,60,1726,2713,
passage_w015.yaml,passage,15.0,rrt,2,17,1,3.4845,3.4847,343.461,37,1964,4416,
passage_w015.yaml,passage,15.0,rrt,2,18,1,4.3769,4.3771,634.352,66,2676,6203,
passage_w015.yaml,passage,15.0,rrt,2,19,1,0.1605,0.1607,312.853,33,114,152,
passage_w015.yaml,passage,15.0,rrt,2,20,1,2.5561,2.5563,659.321,70,1725,2505,
passage_w015.yaml,passage,15.0,rrt,2,21,1,3.6628,3.663,481.948,50,2254,4596,
passage_w015.yaml,passage,15.0,rrt,2,22,1,0.8655,0.8657,484.215,51,544,963,
passage_w015.yaml,passage,15.0,rrt,2,23,1,2.8655,2.8657,572.059,62,1832,3029,
passage_w015.yaml,passage,15.0,rrt,2,24,1,0.6255,0.6257,429.867,45,436,616,
passage_w015.yaml,passage,15.0,rrt,2,25,1,0.5303,0.5304,431.476,45,374,464,
passage_w015.yaml,passage,15.0,rrt,2,26,1,1.1845,1.1849,480.702,51,798,1009,
passage_w015.yaml,passage,15.0,rrt,2,27,1,2.7965,2.7967,597.156,63,1893,2903,
passage_w015.yaml,passage,15.0,rrt,2,28,1,1.0935,1.0937,500.092,54,704,1325,
passage_w015.yaml,passage,15.0,rrt,2,29,1,0.5991,0.5993,406.984,43,384,654,
passage_w015.yaml,passage,15.0,rrt-connect,2,0,1,0.0712,0.0714,350.628,37,54,56,
passage_w015.yaml,passage,15.0,rrt-connect,2,1,1,0.3681,0.3683,418.829,43,234,473,
passage_w015.yaml,passage,15.0,rrt-connect,2,2,1,0.0665,0.0667,320.997,34,49,68,
passage_w015.yaml,passage,15.0,rrt-connect,2,3,1,0.1321,0.1323,348.326,36,89,139,
passage_w015.yaml,passage,15.0,rrt-connect,2,4,1,0.1119,0.1121,376.53,39,76,120,
passage_w015.yaml,passage,15.0,rrt-connect,2,5,1,0.1889,0.1891,369.064,38,122,216,
passage_w015.yaml,passage,15.0,rrt-connect,2,6,1,0.2943,0.2945,466.024,48,189,346,
passage_w015.yaml,passage,15.0,rrt-connect,2,7,1,0.1467,0.1469,391.707,41,101,138,
passage_w015.yaml,passage,15.0,rrt-connect,2,8,1,0.0835,0.0837,370.078,39,59,79,
passage_w015.yaml,passage,15.0,rrt-connect,2,9,1,2.4962,2.4964,527.994,54,1400,3568,
passage_w015.yaml,passage,15.0,rrt-connect,2,10,1,0.152,0.1522,400.569,42,101,187,
passage_w015.yaml,passage,15.0,rrt-connect,2,11,1,2.2781,2.2783,565.744,58,1373,2533,
passage_w015.yaml,passage,15.0,rrt-connect,2,12,1,0.805,0.8052,478.047,49,496,1013,
passage_w015.yaml,passage,15.0,rrt-connect,2,13,1,0.0939,0.0941,343.931,36,64,83,
passage_w015.yaml,passage,15.0,rrt-connect,2,14,1,0.3389,0.3391,467.269,48,226,402,
passage_w015.yaml,passage,15.0,rrt-connect,2,15,1,0.1339,0.134,376.642,39,93,141,
passage_w015.yaml,passage,15.0,rrt-connect,2,16,1,0.802,0.8022,642.037,66,495,1120,
passage_w015.yaml,passage,15.0,rrt-connect,2,17,1,0.6151,0.6153,470.827,49,400,785,
passage_w015.yaml,passage,15.0,rrt-connect,2,18,1,0.6696,0.6698,387.307,40,420,872,
passage_w015.yaml,passage,15.0,rrt-connect,2,19,1,0.3048,0.305,450.063,47,196,377,
passage_w015.yaml,passage,15.0,rrt-connect,2,20,1,0.133,0.1333,383.588,40,93,137,
passage_w015.yaml,passage,15.0,rrt-connect,2,21,1,0.0995,0.0997,365.648,38,65,106,
passage_w015.yaml,passage,15.0,rrt-connect,2,22,1,0.0786,0.0788,332.336,35,58,92,
passage_w015.yaml,passage,15.0,rrt-connect,2,23,1,0.0683,0.0684,321.31,34,50,73,
passage_w015.yaml,passage,15.0,rrt-connect,2,24,1,0.1271,0.1273,390.907,41,88,131,
passage_w015.yaml,passage,15.0,rrt-connect,2,25,1,0.0563,0.0565,312.417,33,43,45,
passage_w015.yaml,passage,15.0,rrt-connect,2,26,1,0.3366,0.3369,469.812,48,221,368,
passage_w015.yaml,passage,15.0,rrt-connect,2,27,1,0.0571,0.0572,324.145,34,41,44,
passage_w015.yaml,passage,15.0,rrt-connect,2,28,1,0.0628,0.0629,312.608,33,46,47,
passage_w015.yaml,passage,15.0,rrt-connect,2,29,1,0.0681,0.0683,339.821,35,50,72,
passage_w020.yaml,passage,20.0,rrt,2,0,1,0.0437,0.0439,284.037,30,33,24,
passage_w020.yaml,passage,20.0,rrt,2,1,1,1.8129,1.8131,530.084,55,1109,2193,
passage_w020.yaml,passage,20.0,rrt,2,2,1,0.459,0.4592,416.865,44,307,438,
passage_w020.yaml,passage,20.0,rrt,2,3,1,3.6574,3.6577,627.669,66,2382,3405,
passage_w020.yaml,passage,20.0,rrt,2,4,1,0.082,0.0822,375.087,39,59,67,
passage_w020.yaml,passage,20.0,rrt,2,5,1,0.6933,0.6935,498.835,54,429,629,
passage_w020.yaml,passage,20.0,rrt,2,6,1,0.8159,0.8161,461.15,48,564,672,
passage_w020.yaml,passage,20.0,rrt,2,7,1,0.8904,0.8906,401.258,41,569,799,
passage_w020.yaml,passage,20.0,rrt,2,8,1,0.1664,0.1665,360.441,38,119,130,
passage_w020.yaml,passage,20.0,rrt,2,9,1,0.2988,0.299,334.332,35,205,305,
passage_w020.yaml,passage,20.0,rrt,2,10,1,1.045,1.0452,461.133,49,614,1392,
passage_w020.yaml,passage,20.0,rrt,2,11,1,0.6219,0.6221,346.894,36,428,666,
passage_w020.yaml,passage,20.0,rrt,2,12,1,1.1192,1.1194,399.579,43,755,1173,
passage_w020.yaml,passage,20.0,rrt,2,13,1,0.288,0.2882,356.877,37,198,301,
passage_w020.yaml,passage,20.0,rrt,2,14,1,1.9434,1.9435,394.478,43,1262,2134,
passage_w020.yaml,passage,20.0,rrt,2,15,1,0.2786,0.2788,363.292,38,191,273,
passage_w020.yaml,passage,20.0,rrt,2,16,1,2.5511,2.5513,418.63,45,1641,2713,
passage_w020.yaml,passage,20.0,rrt,2,17,1,2.486,2.4862,512.035,55,1583,2831,
passage_w020.yaml,passage,20.0,rrt,2,18,1,1.7033,1.7035,584.251,61,1098,2195,
passage_w020.yaml,passage,20.0,rrt,2,19,1,0.2712,0.2714,364.34,38,190,264,
passage_w020.yaml,passage,20.0,rrt,2,20,1,0.3907,0.3909,501.142,53,260,404,
passage_w020.yaml,passage,20.0,rrt,2,21,1,2.2304,2.2306,502.713,53,1475,2168,
passage_w020.yaml,passage,20.0,rrt,2,22,1,0.6549,0.6551,467.869,49,439,639,
passage_w020.yaml,passage,20.0,rrt,2,23,1,1.0417,1.0419,486.776,53,709,964,
passage_w020.yaml,passage,20.0,rrt,2,24,1,0.093,0.0931,282.688,30,70,77,
passage_w020.yaml,passage,20.0,rrt,2,25,1,0.5677,0.5678,431.476,45,396,464,
passage_w020.yaml,passage,20.0,rrt,2,26,1,1.1949,1.1951,480.702,51,798,1009,
passage_w020.yaml,passage,20.0,rrt,2,27,1,0.2946,0.2948,387.645,41,207,253,
passage_w020.yaml,passage,20.0,rrt,2,28,1,0.5047,0.5049,435.33,46,327,613,
passage_w020.yaml,passage,20.0,rrt,2,29,1,1.2776,1.278,516.036,54,862,1511,
passage_w020.yaml,passage,20.0,rrt-connect,2,0,1,0.0719,0.0721,342.453,36,55,56,
passage_w020.yaml,passage,20.0,rrt-connect,2,1,1,0.0854,0.0856,345.409,36,61,97,
passage_w020.yaml,passage,20.0,rrt-connect,2,2,1,0.0537,0.0538,324.709,34,41,49,
passage_w020.yaml,passage,20.0,rrt-connect,2,3,1,0.0678,0.0679,352.505,37,49,56,
passage_w020.yaml,passage,20.0,rrt-connect,2,4,1,0.1178,0.118,421.061,44,82,107,
passage_w020.yaml,passage,20.0,rrt-connect,2,5,1,0.1163,0.1165,423.175,44,81,146,
passage_w020.yaml,passage,20.0,rrt-connect,2,6,1,0.1182,0.1183,437.85,45,82,128,
passage_w020.yaml,passage,20.0,rrt-connect,2,7,1,0.0616,0.0618,290.227,31,47,58,
passage_w020.yaml,passage,20.0,rrt-connect,2,8,1,0.0628,0.0632,320.958,34,48,54,
passage_w020.yaml,passage,20.0,rrt-connect,2,9,1,0.043,0.0432,278.332,29,34,34,
passage_w020.yaml,passage,20.0,rrt-connect,2,10,1,0.0813,0.0814,315.337,33,60,90,
passage_w020.yaml,passage,20.0,rrt-connect,2,11,1,0.1095,0.1098,393.802,41,76,120,
passage_w020.yaml,passage,20.0,rrt-connect,2,12,1,0.09,0.0902,365.428,38,66,95,
passage_w020.yaml,passage,20.0,rrt-connect,2,13,1,0.0612,0.0614,318.995,33,44,48,
passage_w020.yaml,passage,20.0,rrt-connect,2,14,1,0.0541,0.0543,309.188,32,41,53,
passage_w020.yaml,passage,20.0,rrt-connect,2,15,1,0.084,0.0842,309.939,32,60,75,
passage_w020.yaml,passage,20.0,rrt-connect,2,16,1,0.8447,0.845,637.211,65,507,1099,
passage_w020.yaml,passage,20.0,rrt-connect,2,17,1,0.0828,0.0829,297.062,31,62,80,
passage_w020.yaml,passage,20.0,rrt-connect,2,18,1,0.1298,0.13,425.322,44,87,155,
passage_w020.yaml,passage,20.0,rrt-connect,2,19,1,0.0596,0.0598,301.949,32,45,51,
passage_w020.yaml,passage,20.0,rrt-connect,2,20,1,0.0977,0.0979,381.009,40,69,96,
passage_w020.yaml,passage,20.0,rrt-connect,2,21,1,0.1391,0.1393,380.915,40,96,177,
passage_w020.yaml,passage,20.0,rrt-connect,2,22,1,0.0828,0.083,332.336,35,60,92,
passage_w020.yaml,passage,20.0,rrt-connect,2,23,1,0.0529,0.053,296.667,31,39,53,
passage_w020.yaml,passage,20.0,rrt-connect,2,24,1,0.0459,0.046,282.56,30,36,40,
passage_w020.yaml,passage,20.0,rrt-connect,2,25,1,0.052,0.0521,295.886,31,41,39,
passage_w020.yaml,passage,20.0,rrt-connect,2,26,1,0.1101,0.1103,296.855,31,77,94,
passage_w020.yaml,passage,20.0,rrt-connect,2,27,1,0.0548,0.0549,324.145,34,41,44,
passage_w020.yaml,passage,20.0,rrt-connect,2,28,1,0.0577,0.0578,296.592,31,43,44,
passage_w020.yaml,passage,20.0,rrt-connect,2,29,1,0.066,0.0661,322.621,34,48,65,
passage_w030.yaml,passage,30.0,rrt,2,0,1,0.2545,0.2547,337.185,35,171,219,
passage_w030.yaml,passage,30.0,rrt,2,1,1,0.1776,0.1778,373.039,39,123,195,
passage_w030.yaml,passage,30.0,rrt,2,2,1,0.1199,0.12,302.899,32,88,96,
passage_w030.yaml,passage,30.0,rrt,2,3,1,0.9146,0.9148,490.218,52,641,821,
passage_w030.yaml,passage,30.0,rrt,2,4,1,0.9212,0.9214,470.169,50,604,1032,
passage_w030.yaml,passage,30.0,rrt,2,5,1,0.6345,0.6347,430.202,45,422,512,
passage_w030.yaml,passage,30.0,rrt,2,6,1,0.6155,0.6157,450.704,47,441,495,
